dataset,file,layer,sequence,batch_id,request_class,address,bytes,producer_sequence,producer_ready_cycle,enqueue_cycle,first_issue_cycle,completion_cycle
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7727,9,input,13600768,59392,9,219250,219250,1747954,1804028
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7728,9,input,13660160,59392,9,219250,219250,1751778,1803742
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7729,9,input,13719552,59392,9,219250,219250,1757916,1804190
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7730,9,input,13778944,59392,9,219250,219250,1748946,1804518
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7731,9,input,13838336,59392,9,219250,219250,1747984,1804790
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7732,9,input,13897728,59392,9,219250,219250,1757408,1805104
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7733,9,input,13957120,59392,9,219250,219250,1758478,1804682
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7734,9,input,14016512,59392,9,219250,219250,1748976,1806098
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7735,9,input,14075904,59392,9,219250,219250,1748024,1806236
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7736,9,input,14135296,59392,9,219250,219250,1757518,1806586
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7737,9,input,14194688,59392,9,219250,219250,1758824,1805894
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7738,9,input,14254080,59392,9,219250,219250,1749280,1807018
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7739,9,input,14313472,59392,9,219250,219250,1748060,1807212
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7740,9,input,14372864,59392,9,219250,219250,1758646,1806644
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7741,9,input,14432256,59392,9,219250,219250,1758908,1806826
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7742,9,input,14491648,59392,9,219250,219250,1750136,1807268
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7743,9,input,14551040,59392,9,219250,219250,1749836,1807670
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7744,9,input,14610432,59392,9,219250,219250,1759504,1808006
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7745,9,input,14669824,59392,9,219250,219250,1758986,1808910
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7746,9,input,14729216,59392,9,219250,219250,1757410,1808012
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7747,9,input,14788608,59392,9,219250,219250,1750460,1808702
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7748,9,input,14848000,59392,9,219250,219250,1759590,1808958
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7749,9,input,14907392,59392,9,219250,219250,1759860,1809306
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7750,9,input,14966784,59392,9,219250,219250,1757642,1809336
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7751,9,input,15026176,59392,9,219250,219250,1750976,1809598
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7752,9,input,15085568,59392,9,219250,219250,1760050,1809902
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7753,9,input,15144960,59392,9,219250,219250,1760132,1810680
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7754,9,input,15204352,59392,9,219250,219250,1757752,1810872
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7755,9,input,15263744,59392,9,219250,219250,1754904,1810346
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7756,9,input,15323136,59392,9,219250,219250,1760506,1810544
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7757,9,input,15382528,59392,9,219250,219250,1762208,1810770
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7758,9,input,15441920,59392,9,219250,219250,1757824,1811060
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7759,9,input,15501312,59392,9,219250,219250,1756930,1810418
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7760,9,input,15560704,59392,9,219250,219250,1760588,1810660
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7761,9,input,15620096,59392,9,219250,219250,1763136,1812226
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7762,9,input,15679488,59392,9,219250,219250,1758648,1812540
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7763,9,input,15738880,59392,9,219250,219250,1757766,1812808
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7764,9,input,15798272,59392,9,219250,219250,1762534,1812004
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7765,9,input,15857664,59392,9,219250,219250,1763178,1812284
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7766,9,input,15917056,59392,9,219250,219250,1763260,1812568
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7767,9,input,15976448,59392,9,219250,219250,1757922,1812838
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7768,9,input,16035840,59392,9,219250,219250,1763840,1813216
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7769,9,input,16095232,59392,9,219250,219250,1763860,1813656
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7770,9,input,16154624,59392,9,219250,219250,1764138,1814020
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7771,9,input,16214016,59392,9,219250,219250,1758910,1814298
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7772,9,input,16273408,59392,9,219250,219250,1764094,1813288
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7773,9,input,16332800,59392,9,219250,219250,1764304,1813714
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7774,9,input,16392192,59392,9,219250,219250,1765472,1815286
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7775,9,input,16451584,59392,9,219250,219250,1759526,1815792
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7776,9,input,16510976,59392,9,219250,219250,1764140,1816020
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7777,9,input,16570368,59392,9,219250,219250,1764470,1815018
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7778,9,input,16629760,59392,9,219250,219250,1766650,1815848
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7779,9,input,16689152,59392,9,219250,219250,1760234,1817602
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7780,9,input,16748544,59392,9,219250,219250,1764658,1818062
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7781,9,input,16807936,59392,9,219250,219250,1765780,1818452
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7782,9,input,16867328,59392,9,219250,219250,1767888,1816980
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7783,9,input,16926720,59392,9,219250,219250,1763202,1819082
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7784,9,input,16986112,59392,9,219250,219250,1765782,1819528
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7785,9,input,17045504,59392,9,219250,219250,1767856,1819800
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7786,9,input,17104896,59392,9,219250,219250,1768458,1818816
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7787,9,input,17164288,59392,9,219250,219250,1763796,1819140
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7788,9,input,17223680,59392,9,219250,219250,1767930,1819556
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7789,9,input,17283072,59392,9,219250,219250,1767932,1819830
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7790,9,input,17342464,59392,9,219250,219250,1769224,1820358
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7791,9,input,17401856,59392,9,219250,219250,1764472,1820632
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7792,9,input,17461248,59392,9,219250,219250,1769566,1821080
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7793,9,input,17520640,59392,9,219250,219250,1768970,1821310
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7794,9,input,17580032,59392,9,219250,219250,1769486,1820430
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7795,9,input,17639424,59392,9,219250,219250,1765362,1822060
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7796,9,input,17698816,59392,9,219250,219250,1769870,1822576
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7797,9,input,17758208,59392,9,219250,219250,1769054,1822948
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7798,9,input,17817600,59392,9,219250,219250,1769652,1823214
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7799,9,input,17876992,59392,9,219250,219250,1765486,1822132
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7800,9,input,17936384,59392,9,219250,219250,1770346,1822634
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7801,9,input,17995776,59392,9,219250,219250,1770430,1822992
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7802,9,input,18055168,59392,9,219250,219250,1770572,1823244
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7803,9,input,18114560,59392,9,219250,219250,1766242,1823426
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7804,9,input,18173952,59392,9,219250,219250,1770438,1822706
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7805,9,input,18233344,59392,9,219250,219250,1771522,1823050
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7806,9,input,18292736,59392,9,219250,219250,1771002,1823288
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7807,9,input,18352128,59392,9,219250,219250,1768472,1823456
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,7808,9,input,18411520,59392,9,219250,219250,1771052,1823574
